#,Job_ID,WeatherFile, ModelFile, @@building_fabrics@@, @@orientation@@, @@glazing_ratio@@, @@glazing_coating@@, @@overhang@@, @@infiltration_rate@@, @@fresh_air@@, @@lighting_density@@, @@equipment_open@@, @@occupancy_open@@,Message, Warnings, Errors, Hours, Minutes, Seconds,c0: InteriorLights:Electricity [J](RunPeriod),c1: InteriorEquipment:Electricity [J](RunPeriod),c2: Heating:DistrictHeating [J](RunPeriod),c3: Cooling:DistrictCooling [J](RunPeriod)
598,LHS-000598,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF1,225,25, Reflective, none,0.1,0.005,12,10,15,EnergyPlus Completed Successfully,2,0,0,0,14.12,1.86E+11,1.30E+11,3.46E+11,3.41E+10
599,LHS-000599,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF1,135,75, Non_reflective, Overhang,0.1,0.02,16,15,15,EnergyPlus Completed Successfully,2,0,0,0,13.26,2.49E+11,2.52E+11,4.25E+11,1.30E+11
600,LHS-000600,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF1,90,25, Reflective, none,0.5,0.01,24,25,9,EnergyPlus Completed Successfully,2,0,0,0,11.66,3.36E+11,3.02E+11,4.02E+11,7.54E+10
601,LHS-000601,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF5,225,25, Reflective, none,0.7,0.02,16,20,12,EnergyPlus Completed Successfully,2,0,0,0,15.33,2.46E+11,2.93E+11,2.43E+11,8.31E+10
602,LHS-000602,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF5,45,50, Non_reflective, none,0.1,0.005,24,25,15,EnergyPlus Completed Successfully,2,0,0,0,19.55,3.36E+11,3.02E+11,6.36E+09,6.07E+11
603,LHS-000603,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF3,45,25, Reflective, Overhang,0.5,0.005,16,15,9,EnergyPlus Completed Successfully,2,0,0,0,10.46,2.46E+11,2.49E+11,1.19E+11,1.02E+11
604,LHS-000604,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF5,90,75, Non_reflective, none,0.7,0.02,24,15,6,EnergyPlus Completed Successfully,2,0,0,0,9.93,3.70E+11,2.52E+11,3.99E+11,2.49E+11
605,LHS-000605,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF5,0,25, Non_reflective, Overhang,0.3,0.015,12,20,6,EnergyPlus Completed Successfully,2,0,0,0,13.6,1.86E+11,3.30E+11,2.31E+11,1.14E+11
606,LHS-000606,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF3,0,75, Reflective, none,0.9,0.005,12,10,15,EnergyPlus Completed Successfully,2,0,0,0,21.63,1.86E+11,1.30E+11,3.31E+11,8.79E+10
607,LHS-000607,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF4,45,75, Reflective, Overhang,0.3,0.005,4,20,15,EnergyPlus Completed Successfully,2,0,0,0,11.42,6.70E+10,3.30E+11,7.50E+10,1.82E+11
608,LHS-000608,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF5,225,50, Non_reflective, none,0.7,0.01,12,10,6,EnergyPlus Completed Successfully,2,0,0,0,12.43,1.74E+11,8.16E+10,2.65E+11,1.46E+11
609,LHS-000609,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF5,0,50, Reflective, none,0.3,0.015,20,10,15,EnergyPlus Completed Successfully,2,0,0,0,14.23,2.82E+11,8.16E+10,1.41E+11,1.32E+11
610,LHS-000610,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF3,90,75, Non_reflective, Overhang,0.7,0.015,16,20,6,EnergyPlus Completed Successfully,2,0,0,0,18.58,2.28E+11,2.28E+11,3.53E+11,1.73E+11
611,LHS-000611,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF2,0,25, Reflective, Overhang,0.1,0.015,16,15,12,EnergyPlus Completed Successfully,2,0,0,0,14.54,2.28E+11,1.55E+11,1.91E+11,4.94E+10
612,LHS-000612,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF3,90,25, Non_reflective, Overhang,0.7,0.01,12,10,6,EnergyPlus Completed Successfully,2,0,0,0,14.11,1.74E+11,8.16E+10,3.59E+11,2.81E+10
613,LHS-000613,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF1,90,75, Non_reflective, Overhang,0.1,0.015,24,15,15,EnergyPlus Completed Successfully,2,0,0,0,12.54,3.66E+11,2.49E+11,3.13E+11,1.60E+11
614,LHS-000614,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF2,270,75, Non_reflective, Overhang,0.1,0.015,8,15,6,EnergyPlus Completed Successfully,2,0,0,0,24.61,1.27E+11,2.12E+11,3.41E+11,1.55E+11
615,LHS-000615,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF1,225,50, Non_reflective, none,0.1,0.015,24,10,15,EnergyPlus Completed Successfully,2,0,0,0,9.64,3.66E+11,1.67E+11,3.29E+11,1.27E+11
616,LHS-000616,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF1,90,50, Non_reflective, none,0.7,0.02,24,10,12,EnergyPlus Completed Successfully,2,0,0,0,9.1,3.70E+11,1.70E+11,6.04E+11,8.04E+10
617,LHS-000617,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF4,45,50, Non_reflective, none,0.1,0.02,8,10,12,EnergyPlus Completed Successfully,2,0,0,0,9.3,1.28E+11,1.70E+11,1.87E+11,1.91E+11
618,LHS-000618,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF5,225,50, Reflective, none,0.3,0.015,20,10,15,EnergyPlus Completed Successfully,2,0,0,0,11.24,3.10E+11,1.70E+11,1.13E+11,1.66E+11
619,LHS-000619,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF2,45,75, Reflective, none,0.3,0.015,4,20,12,EnergyPlus Completed Successfully,2,0,0,0,9.96,6.70E+10,3.30E+11,2.92E+11,9.47E+10
620,LHS-000620,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF3,270,50, Non_reflective, Overhang,0.7,0.01,16,20,9,EnergyPlus Completed Successfully,2,0,0,0,11.86,2.49E+11,3.35E+11,2.05E+11,1.66E+11
621,LHS-000621,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF1,90,75, Non_reflective, none,0.7,0.02,4,25,15,EnergyPlus Completed Successfully,2,0,0,0,14.91,6.67E+10,3.02E+11,6.03E+11,1.24E+11
622,LHS-000622,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF1,135,25, Non_reflective, none,0.3,0.01,12,20,15,EnergyPlus Completed Successfully,2,0,0,0,15.53,1.86E+11,2.93E+11,3.37E+11,7.51E+10
623,LHS-000623,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF4,225,50, Non_reflective, Overhang,0.5,0.015,20,10,6,EnergyPlus Completed Successfully,2,0,0,0,20.65,2.82E+11,8.16E+10,2.77E+11,1.26E+11
624,LHS-000624,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF4,45,75, Non_reflective, none,0.5,0.02,20,10,12,EnergyPlus Completed Successfully,2,0,0,0,15.65,2.82E+11,8.16E+10,2.25E+11,2.69E+11
625,LHS-000625,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF4,45,75, Reflective, none,0.1,0.015,4,10,6,EnergyPlus Completed Successfully,2,0,0,0,22.55,6.70E+10,1.30E+11,3.22E+11,9.72E+10
626,LHS-000626,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF4,90,75, Non_reflective, none,0.7,0.01,16,25,15,EnergyPlus Completed Successfully,2,0,0,0,15.9,2.28E+11,3.02E+11,1.18E+11,3.54E+11
627,LHS-000627,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF2,315,50, Non_reflective, Overhang,0.5,0.02,20,15,6,EnergyPlus Completed Successfully,2,0,0,0,21.85,3.06E+11,2.12E+11,4.74E+11,9.78E+10
628,LHS-000628,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF5,315,75, Non_reflective, none,0.1,0.005,20,25,15,EnergyPlus Completed Successfully,2,0,0,0,18.56,2.82E+11,3.02E+11,1.25E+10,6.85E+11
629,LHS-000629,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF5,0,25, Non_reflective, none,0.7,0.015,20,25,9,EnergyPlus Completed Successfully,2,0,0,0,22.49,3.06E+11,3.74E+11,1.51E+11,1.88E+11
630,LHS-000630,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF5,45,50, Reflective, none,0.1,0.015,12,10,9,EnergyPlus Completed Successfully,2,0,0,0,9.13,1.86E+11,1.67E+11,1.73E+11,1.23E+11
631,LHS-000631,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF1,180,25, Non_reflective, none,0.7,0.02,8,15,6,EnergyPlus Completed Successfully,2,0,0,0,13.91,1.21E+11,1.55E+11,8.49E+11,2.43E+10
632,LHS-000632,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF3,225,25, Non_reflective, Overhang,0.1,0.015,16,25,15,EnergyPlus Completed Successfully,2,0,0,0,10.02,2.46E+11,4.12E+11,4.44E+10,2.38E+11
633,LHS-000633,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF1,270,25, Reflective, none,0.3,0.02,12,25,15,EnergyPlus Completed Successfully,2,0,0,0,14.46,1.86E+11,3.74E+11,4.25E+11,5.91E+10
634,LHS-000634,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF4,270,50, Non_reflective, none,0.1,0.01,8,15,6,EnergyPlus Completed Successfully,2,0,0,0,14.72,1.27E+11,2.12E+11,1.15E+11,2.51E+11
635,LHS-000635,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF3,90,50, Non_reflective, none,0.5,0.015,24,25,6,EnergyPlus Completed Successfully,2,0,0,0,21.63,3.66E+11,3.74E+11,2.12E+11,2.57E+11
636,LHS-000636,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF5,315,50, Non_reflective, none,0.3,0.02,24,15,12,EnergyPlus Completed Successfully,2,0,0,0,22.55,3.66E+11,2.12E+11,1.07E+11,3.12E+11
637,LHS-000637,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF2,90,75, Non_reflective, Overhang,0.7,0.01,16,20,15,EnergyPlus Completed Successfully,2,0,0,0,10.04,2.46E+11,3.30E+11,2.03E+11,1.90E+11
638,LHS-000638,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF3,315,50, Reflective, Overhang,0.1,0.005,12,15,12,EnergyPlus Completed Successfully,2,0,0,0,13.45,1.89E+11,2.52E+11,7.56E+10,1.61E+11
639,LHS-000639,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF4,315,75, Non_reflective, Overhang,0.9,0.005,20,15,9,EnergyPlus Completed Successfully,2,0,0,0,11.43,3.06E+11,2.49E+11,1.38E+11,2.82E+11
640,LHS-000640,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF2,225,25, Non_reflective, none,0.7,0.005,12,20,9,EnergyPlus Completed Successfully,2,0,0,0,11.96,1.86E+11,3.30E+11,1.61E+11,1.18E+11
641,LHS-000641,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF5,315,25, Non_reflective, none,0.5,0.01,12,25,15,EnergyPlus Completed Successfully,2,0,0,0,10.78,1.89E+11,4.17E+11,5.78E+10,2.45E+11
642,LHS-000642,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF2,270,75, Reflective, none,0.3,0.005,4,10,12,EnergyPlus Completed Successfully,2,0,0,0,16,6.70E+10,1.30E+11,2.66E+11,7.43E+10
643,LHS-000643,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF4,45,75, Reflective, Overhang,0.1,0.02,12,25,15,EnergyPlus Completed Successfully,2,0,0,0,18.53,1.74E+11,3.02E+11,1.14E+11,1.97E+11
644,LHS-000644,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF5,315,75, Reflective, none,0.5,0.015,12,10,6,EnergyPlus Completed Successfully,2,0,0,0,14.18,1.86E+11,1.67E+11,4.04E+11,1.05E+11
645,LHS-000645,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF5,0,75, Reflective, none,0.1,0.02,12,25,6,EnergyPlus Completed Successfully,2,0,0,0,13.75,1.74E+11,3.02E+11,2.27E+11,2.08E+11
646,LHS-000646,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF1,0,75, Reflective, none,0.7,0.005,8,25,6,EnergyPlus Completed Successfully,2,0,0,0,9.62,1.27E+11,4.12E+11,4.69E+11,1.10E+11
647,LHS-000647,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF1,270,75, Reflective, Overhang,0.5,0.02,12,10,6,EnergyPlus Completed Successfully,2,0,0,0,9.24,1.86E+11,1.67E+11,9.73E+11,3.63E+10
648,LHS-000648,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF3,45,75, Reflective, Overhang,0.7,0.005,4,15,12,EnergyPlus Completed Successfully,2,0,0,0,11.59,6.77E+10,2.52E+11,2.85E+11,8.25E+10
649,LHS-000649,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF2,225,25, Reflective, none,0.7,0.02,8,25,6,EnergyPlus Completed Successfully,2,0,0,0,13.92,1.27E+11,4.12E+11,6.08E+11,4.61E+10
650,LHS-000650,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF1,270,75, Reflective, none,0.7,0.005,24,15,9,EnergyPlus Completed Successfully,2,0,0,0,9.88,3.70E+11,2.52E+11,4.46E+11,1.16E+11
651,LHS-000651,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF1,180,75, Non_reflective, none,0.7,0.005,12,15,15,EnergyPlus Completed Successfully,2,0,0,0,9.05,1.89E+11,2.52E+11,4.47E+11,1.57E+11
652,LHS-000652,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF1,45,25, Non_reflective, none,0.7,0.005,12,25,9,EnergyPlus Completed Successfully,2,0,0,0,8.67,1.86E+11,4.12E+11,3.48E+11,9.99E+10
653,LHS-000653,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF3,225,25, Non_reflective, Overhang,0.1,0.02,24,15,12,EnergyPlus Completed Successfully,2,0,0,0,19.75,3.36E+11,1.55E+11,1.29E+11,1.29E+11
654,LHS-000654,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF3,0,50, Non_reflective, none,0.1,0.01,20,15,9,EnergyPlus Completed Successfully,2,0,0,0,11.22,3.10E+11,2.52E+11,8.91E+10,3.25E+11
655,LHS-000655,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF2,270,75, Non_reflective, none,0.1,0.01,4,25,6,EnergyPlus Completed Successfully,2,0,0,0,9.86,6.70E+10,4.12E+11,1.93E+11,2.55E+11
656,LHS-000656,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF4,135,75, Non_reflective, none,0.5,0.005,24,20,15,EnergyPlus Completed Successfully,2,0,0,0,19.62,3.36E+11,2.28E+11,5.65E+10,4.59E+11
657,LHS-000657,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF3,135,75, Reflective, none,0.7,0.02,24,20,12,EnergyPlus Completed Successfully,2,0,0,0,22.03,3.66E+11,2.93E+11,3.02E+11,1.55E+11
658,LHS-000658,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF5,270,50, Reflective, Overhang,0.9,0.01,20,20,6,EnergyPlus Completed Successfully,2,0,0,0,12.25,3.10E+11,3.35E+11,2.59E+11,1.28E+11
659,LHS-000659,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF1,225,50, Non_reflective, Overhang,0.9,0.01,4,10,12,EnergyPlus Completed Successfully,2,0,0,0,14.26,6.67E+10,8.16E+10,7.38E+11,2.76E+10
660,LHS-000660,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF2,135,25, Non_reflective, Overhang,0.1,0.02,12,25,12,EnergyPlus Completed Successfully,2,0,0,0,12.49,1.89E+11,4.17E+11,1.59E+11,1.20E+11
661,LHS-000661,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF2,135,25, Reflective, Overhang,0.1,0.02,12,10,9,EnergyPlus Completed Successfully,2,0,0,0,19.93,1.86E+11,1.30E+11,3.56E+11,2.42E+10
662,LHS-000662,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF1,90,50, Non_reflective, none,0.9,0.015,24,20,6,EnergyPlus Completed Successfully,2,0,0,0,9.48,3.66E+11,3.30E+11,6.69E+11,1.03E+11
663,LHS-000663,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF1,180,75, Reflective, none,0.7,0.005,16,25,9,EnergyPlus Completed Successfully,2,0,0,0,12.4,2.46E+11,4.12E+11,4.02E+11,1.30E+11
664,LHS-000664,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF3,270,50, Non_reflective, none,0.7,0.01,8,15,9,EnergyPlus Completed Successfully,2,0,0,0,9.37,1.28E+11,2.52E+11,2.71E+11,1.40E+11
665,LHS-000665,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF4,180,75, Non_reflective, none,0.7,0.01,24,10,15,EnergyPlus Completed Successfully,2,0,0,0,14.73,3.36E+11,8.16E+10,1.62E+11,3.07E+11
666,LHS-000666,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF3,90,75, Non_reflective, Overhang,0.9,0.01,8,25,6,EnergyPlus Completed Successfully,2,0,0,0,10.08,1.27E+11,4.12E+11,3.28E+11,1.78E+11
667,LHS-000667,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF3,180,50, Non_reflective, none,0.5,0.015,16,20,15,EnergyPlus Completed Successfully,2,0,0,0,11.99,2.28E+11,2.28E+11,1.88E+11,2.09E+11
668,LHS-000668,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF2,0,50, Reflective, none,0.1,0.015,16,15,12,EnergyPlus Completed Successfully,2,0,0,0,9.25,2.49E+11,2.52E+11,1.96E+11,1.18E+11
669,LHS-000669,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF4,90,50, Reflective, none,0.3,0.005,4,10,6,EnergyPlus Completed Successfully,2,0,0,0,11.42,6.70E+10,1.67E+11,1.50E+11,9.81E+10
670,LHS-000670,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF5,225,50, Reflective, none,0.5,0.02,24,20,15,EnergyPlus Completed Successfully,2,0,0,0,16.07,3.66E+11,2.93E+11,1.25E+11,2.00E+11
671,LHS-000671,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF2,315,75, Non_reflective, none,0.5,0.015,12,20,6,EnergyPlus Completed Successfully,2,0,0,0,8.99,1.89E+11,3.35E+11,4.15E+11,1.97E+11
672,LHS-000672,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF3,90,75, Reflective, none,0.1,0.005,16,10,9,EnergyPlus Completed Successfully,2,0,0,0,19.13,2.46E+11,1.30E+11,1.19E+11,1.85E+11
673,LHS-000673,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF3,315,75, Reflective, none,0.9,0.01,16,10,12,EnergyPlus Completed Successfully,2,0,0,0,10.44,2.46E+11,1.67E+11,3.53E+11,9.57E+10
674,LHS-000674,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF2,270,25, Non_reflective, Overhang,0.7,0.02,16,15,15,EnergyPlus Completed Successfully,2,0,0,0,14.88,2.28E+11,1.55E+11,3.60E+11,3.35E+10
675,LHS-000675,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF5,270,25, Non_reflective, none,0.9,0.02,24,20,6,EnergyPlus Completed Successfully,2,0,0,0,15.58,3.36E+11,2.28E+11,3.70E+11,1.01E+11
676,LHS-000676,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF3,225,50, Non_reflective, none,0.9,0.005,16,20,12,EnergyPlus Completed Successfully,2,0,0,0,13.5,2.46E+11,3.30E+11,1.58E+11,2.21E+11
677,LHS-000677,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF1,225,75, Non_reflective, Overhang,0.9,0.01,4,15,15,EnergyPlus Completed Successfully,2,0,0,0,10.46,6.70E+10,2.49E+11,5.98E+11,7.33E+10
678,LHS-000678,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF4,45,25, Non_reflective, Overhang,0.7,0.01,20,25,15,EnergyPlus Completed Successfully,2,0,0,0,10.9,3.06E+11,4.12E+11,7.82E+10,2.06E+11
679,LHS-000679,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF3,315,75, Reflective, none,0.5,0.015,16,15,15,EnergyPlus Completed Successfully,2,0,0,0,14.41,2.28E+11,1.55E+11,2.92E+11,1.20E+11
680,LHS-000680,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF2,135,25, Non_reflective, none,0.7,0.01,20,10,6,EnergyPlus Completed Successfully,2,0,0,0,21.39,3.06E+11,1.30E+11,3.23E+11,6.64E+10
681,LHS-000681,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF4,0,75, Reflective, Overhang,0.1,0.02,16,15,12,EnergyPlus Completed Successfully,2,0,0,0,11.73,2.49E+11,2.52E+11,1.74E+11,1.76E+11
682,LHS-000682,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF1,45,50, Reflective, none,0.9,0.005,4,25,6,EnergyPlus Completed Successfully,2,0,0,0,10.89,6.67E+10,3.02E+11,6.15E+11,4.86E+10
683,LHS-000683,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF1,225,75, Reflective, none,0.5,0.02,24,10,15,EnergyPlus Completed Successfully,2,0,0,0,11.89,3.70E+11,1.70E+11,5.82E+11,7.81E+10
684,LHS-000684,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF2,315,50, Non_reflective, Overhang,0.1,0.01,24,15,12,EnergyPlus Completed Successfully,2,0,0,0,10.9,3.70E+11,2.52E+11,8.73E+10,2.41E+11
685,LHS-000685,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF1,135,50, Non_reflective, Overhang,0.9,0.01,8,10,15,EnergyPlus Completed Successfully,2,0,0,0,17.86,1.21E+11,8.16E+10,6.91E+11,3.20E+10
686,LHS-000686,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF3,270,50, Reflective, Overhang,0.1,0.005,4,25,6,EnergyPlus Completed Successfully,2,0,0,0,14.14,6.77E+10,4.17E+11,8.24E+10,1.79E+11
687,LHS-000687,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF3,90,25, Reflective, none,0.9,0.02,16,10,12,EnergyPlus Completed Successfully,2,0,0,0,13.93,2.49E+11,1.70E+11,4.63E+11,3.39E+10
688,LHS-000688,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF4,180,25, Non_reflective, none,0.1,0.015,12,15,6,EnergyPlus Completed Successfully,2,0,0,0,14.11,1.86E+11,2.49E+11,2.15E+11,1.24E+11
689,LHS-000689,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF5,90,50, Reflective, Overhang,0.7,0.02,12,15,6,EnergyPlus Completed Successfully,2,0,0,0,14.86,1.74E+11,1.55E+11,4.73E+11,4.18E+10
690,LHS-000690,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF2,90,25, Non_reflective, none,0.7,0.02,8,15,15,EnergyPlus Completed Successfully,2,0,0,0,12.12,1.28E+11,2.52E+11,3.69E+11,4.42E+10
691,LHS-000691,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF1,270,25, Reflective, none,0.5,0.01,8,10,6,EnergyPlus Completed Successfully,2,0,0,0,16.89,1.21E+11,8.16E+10,6.76E+11,1.18E+10
692,LHS-000692,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF3,180,75, Reflective, none,0.3,0.01,4,20,6,EnergyPlus Completed Successfully,2,0,0,0,11.33,6.67E+10,2.28E+11,2.94E+11,1.15E+11
693,LHS-000693,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF3,90,25, Reflective, Overhang,0.5,0.02,20,15,15,EnergyPlus Completed Successfully,2,0,0,0,14.31,3.06E+11,2.49E+11,2.24E+11,7.19E+10
694,LHS-000694,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF2,225,25, Non_reflective, Overhang,0.3,0.015,16,15,12,EnergyPlus Completed Successfully,2,0,0,0,12.88,2.46E+11,2.49E+11,1.91E+11,8.07E+10
695,LHS-000695,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF5,180,50, Non_reflective, Overhang,0.9,0.015,24,25,6,EnergyPlus Completed Successfully,2,0,0,0,12.27,3.70E+11,4.17E+11,2.86E+11,2.15E+11
696,LHS-000696,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF5,45,25, Reflective, none,0.1,0.005,20,15,9,EnergyPlus Completed Successfully,2,0,0,0,11.21,3.10E+11,2.52E+11,1.20E+10,3.10E+11
697,LHS-000697,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF3,270,75, Reflective, Overhang,0.7,0.015,24,10,15,EnergyPlus Completed Successfully,2,0,0,0,11.51,3.66E+11,1.67E+11,2.90E+11,1.04E+11
698,LHS-000698,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF1,225,75, Non_reflective, Overhang,0.1,0.01,20,25,9,EnergyPlus Completed Successfully,2,0,0,0,13.46,3.06E+11,4.12E+11,2.74E+11,2.13E+11
699,LHS-000699,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF4,45,25, Reflective, none,0.1,0.02,20,20,12,EnergyPlus Completed Successfully,2,0,0,0,15.79,3.06E+11,2.93E+11,7.74E+10,1.74E+11
700,LHS-000700,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF3,135,50, Non_reflective, Overhang,0.7,0.005,8,25,6,EnergyPlus Completed Successfully,2,0,0,0,17.42,1.27E+11,3.74E+11,1.64E+11,1.82E+11
701,LHS-000701,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF4,180,75, Non_reflective, Overhang,0.3,0.015,20,25,15,EnergyPlus Completed Successfully,2,0,0,0,11.19,3.10E+11,4.17E+11,5.46E+10,4.58E+11
702,LHS-000702,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF3,180,50, Reflective, Overhang,0.9,0.02,24,15,6,EnergyPlus Completed Successfully,2,0,0,0,15.78,3.36E+11,1.55E+11,5.47E+11,5.70E+10
703,LHS-000703,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF1,315,50, Non_reflective, Overhang,0.7,0.005,4,10,6,EnergyPlus Completed Successfully,2,0,0,0,13.07,6.70E+10,1.67E+11,5.65E+11,4.62E+10
704,LHS-000704,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF2,180,25, Reflective, Overhang,0.5,0.005,20,10,6,EnergyPlus Completed Successfully,2,0,0,0,14.1,3.06E+11,1.67E+11,1.81E+11,7.12E+10
